locality,Jobs,cutoff,X,T_freq,L_freq
EDMONDSON PARK,209862.80940459302,60,14,1.0,0.0
LUDDENHAM,12182.106293706298,60,14,1.0,0.0
CARNES HILL,370534.08562822704,60,14,1.0,0.0
ELIZABETH HILLS,223217.185358817,60,14,1.0,0.0
CECIL PARK,323.0,60,14,1.0,0.0
LEN WATERS ESTATE,,60,14,1.0,0.0
LEPPINGTON,141516.21892393302,60,14,1.0,0.0
BRINGELLY,206913.829676961,60,14,1.0,0.0
GREENDALE,1584.66666666667,60,14,1.0,0.0
BADGERYS CREEK,463334.842105263,60,14,1.0,0.0
KEMPS CREEK,557861.731848984,60,14,1.0,0.0
WALLACIA,9802.84424778761,60,14,1.0,0.0
AUSTRAL,405225.520782635,60,14,1.0,0.0
ROSSMORE,436374.178612146,60,14,1.0,0.0
SILVERDALE,669.103448275862,60,14,1.0,0.0
BUSBY,2295.98498233216,15,15,2.0,0.0
MILLER,3285.19985762591,15,15,2.0,0.0
CASULA,1096.44601145879,15,15,2.0,0.0
CARTWRIGHT,4604.93950571745,15,15,2.0,0.0
HECKENBERG,1464.03841269841,15,15,2.0,0.0
SADLEIR,1830.28248932276,15,15,2.0,0.0
LURNEA,2676.35258658483,15,15,2.0,0.0
ASHCROFT,1236.016358273,15,15,2.0,0.0
LIVERPOOL,13399.774686275601,15,15,2.0,0.0
MOOREBANK,1579.99492157104,15,15,2.0,0.0
WARWICK FARM,11036.2548048346,15,15,2.0,0.0
WATTLE GROVE,777.5886426592799,15,15,2.0,0.0
CHIPPING NORTON,1782.1044469783399,15,15,2.0,0.0
HOLSWORTHY,1227.71644983069,15,15,2.0,0.0
HAMMONDVILLE,1756.19961333978,15,15,2.0,0.0
MOUNT PRITCHARD,998.9365942028991,15,15,2.0,0.0
PRESTONS,1095.63440538519,15,15,2.0,0.0
VOYAGER POINT,191.905311778291,15,15,2.0,0.0
PLEASURE POINT,145.23381294964,15,15,2.0,0.0
WEST HOXTON,1302.49807486631,15,15,2.0,0.0
CECIL HILLS,700.389521640091,15,15,2.0,0.0
HOXTON PARK,2242.75826156619,15,15,2.0,0.0
HINCHINBROOK,1436.40776605944,15,15,2.0,0.0
GREEN VALLEY,1708.42089552239,15,15,2.0,0.0
HORNINGSEA PARK,1472.83783783784,15,15,2.0,0.0
MIDDLETON GRANGE,1173.67322350627,15,15,2.0,0.0
DENHAM COURT,140.513755274262,15,15,2.0,0.0
EDMONDSON PARK,617.055694640978,15,15,2.0,0.0
LUDDENHAM,2351.53286713287,15,15,2.0,0.0
CARNES HILL,2108.1932013769397,15,15,2.0,0.0
ELIZABETH HILLS,593.642264695276,15,15,2.0,0.0
CECIL PARK,323.0,15,15,2.0,0.0
LEN WATERS ESTATE,,15,15,2.0,0.0
LEPPINGTON,136.547309833024,15,15,2.0,0.0
BRINGELLY,2229.00724174654,15,15,2.0,0.0
GREENDALE,108.083333333333,15,15,2.0,0.0
BADGERYS CREEK,1183.3834586466198,15,15,2.0,0.0
KEMPS CREEK,1368.33623749597,15,15,2.0,0.0
WALLACIA,15.918584070796499,15,15,2.0,0.0
AUSTRAL,4877.79049537076,15,15,2.0,0.0
ROSSMORE,1309.5559018013198,15,15,2.0,0.0
SILVERDALE,0.206896551724138,15,15,2.0,0.0
BUSBY,29023.613736749103,30,15,2.0,0.0
MILLER,40374.773269265,30,15,2.0,0.0
CASULA,22146.1204432412,30,15,2.0,0.0
CARTWRIGHT,76990.3913684987,30,15,2.0,0.0
HECKENBERG,32568.184126984102,30,15,2.0,0.0
SADLEIR,19670.2785234899,30,15,2.0,0.0
LURNEA,50684.8957693994,30,15,2.0,0.0
ASHCROFT,24944.2290158219,30,15,2.0,0.0
LIVERPOOL,64500.3953589613,30,15,2.0,0.0
MOOREBANK,26795.6926321825,30,15,2.0,0.0
WARWICK FARM,55892.0772736279,30,15,2.0,0.0
WATTLE GROVE,4084.1965499874104,30,15,2.0,0.0
CHIPPING NORTON,17970.0477765108,30,15,2.0,0.0
HOLSWORTHY,6385.52058456603,30,15,2.0,0.0
HAMMONDVILLE,5506.5033832769395,30,15,2.0,0.0
MOUNT PRITCHARD,55510.0543478261,30,15,2.0,0.0
PRESTONS,24168.5045624533,30,15,2.0,0.0
VOYAGER POINT,2833.2344110854497,30,15,2.0,0.0
PLEASURE POINT,850.544964028777,30,15,2.0,0.0
WEST HOXTON,29319.0893048128,30,15,2.0,0.0
CECIL HILLS,6029.32467729689,30,15,2.0,0.0
HOXTON PARK,37981.060084117795,30,15,2.0,0.0
HINCHINBROOK,25164.375934803502,30,15,2.0,0.0
GREEN VALLEY,17435.8680421422,30,15,2.0,0.0
HORNINGSEA PARK,10828.6245651592,30,15,2.0,0.0
MIDDLETON GRANGE,34368.5555692156,30,15,2.0,0.0
DENHAM COURT,814.0016877637131,30,15,2.0,0.0
EDMONDSON PARK,10048.8611806538,30,15,2.0,0.0
LUDDENHAM,6220.87692307692,30,15,2.0,0.0
CARNES HILL,33275.0671256454,30,15,2.0,0.0
ELIZABETH HILLS,8019.3941579516795,30,15,2.0,0.0
CECIL PARK,323.0,30,15,2.0,0.0
LEN WATERS ESTATE,,30,15,2.0,0.0
LEPPINGTON,4943.38033395176,30,15,2.0,0.0
BRINGELLY,20828.9238906638,30,15,2.0,0.0
GREENDALE,441.75,30,15,2.0,0.0
BADGERYS CREEK,44186.4636591479,30,15,2.0,0.0
KEMPS CREEK,56279.646660212995,30,15,2.0,0.0
WALLACIA,183.617699115044,30,15,2.0,0.0
AUSTRAL,45071.476266398095,30,15,2.0,0.0
ROSSMORE,50844.497529832,30,15,2.0,0.0
SILVERDALE,12.3448275862069,30,15,2.0,0.0
BUSBY,135688.428224382,45,15,2.0,0.0
MILLER,174070.298629649,45,15,2.0,0.0
CASULA,125367.96398665199,45,15,2.0,0.0
CARTWRIGHT,251639.03651789,45,15,2.0,0.0
HECKENBERG,114534.800952381,45,15,2.0,0.0
SADLEIR,97160.2474069555,45,15,2.0,0.0
LURNEA,170282.873849189,45,15,2.0,0.0
ASHCROFT,85620.0453204613,45,15,2.0,0.0
LIVERPOOL,209680.85104007,45,15,2.0,0.0
MOOREBANK,149825.751648442,45,15,2.0,0.0
WARWICK FARM,193923.714814081,45,15,2.0,0.0
WATTLE GROVE,14867.1829513976,45,15,2.0,0.0
CHIPPING NORTON,116385.80136830099,45,15,2.0,0.0
HOLSWORTHY,52015.4304045625,45,15,2.0,0.0
HAMMONDVILLE,15489.433542774299,45,15,2.0,0.0
MOUNT PRITCHARD,152932.067028986,45,15,2.0,0.0
PRESTONS,126008.930740464,45,15,2.0,0.0
VOYAGER POINT,20365.668591224,45,15,2.0,0.0
PLEASURE POINT,5597.01978417266,45,15,2.0,0.0
WEST HOXTON,153278.986417112,45,15,2.0,0.0
CECIL HILLS,49830.0101746393,45,15,2.0,0.0
HOXTON PARK,175291.539355097,45,15,2.0,0.0
HINCHINBROOK,145630.82991371,45,15,2.0,0.0
GREEN VALLEY,108717.366286216,45,15,2.0,0.0
HORNINGSEA PARK,99119.4557131389,45,15,2.0,0.0
MIDDLETON GRANGE,176046.454388985,45,15,2.0,0.0
DENHAM COURT,3049.6751054852302,45,15,2.0,0.0
EDMONDSON PARK,81777.1497042923,45,15,2.0,0.0
LUDDENHAM,8610.50629370629,45,15,2.0,0.0
CARNES HILL,141648.608433735,45,15,2.0,0.0
ELIZABETH HILLS,54710.0479624955,45,15,2.0,0.0
CECIL PARK,323.0,45,15,2.0,0.0
LEN WATERS ESTATE,,45,15,2.0,0.0
LEPPINGTON,26306.5751391466,45,15,2.0,0.0
BRINGELLY,69630.3888533901,45,15,2.0,0.0
GREENDALE,912.416666666667,45,15,2.0,0.0
BADGERYS CREEK,150069.436090226,45,15,2.0,0.0
KEMPS CREEK,197768.739835431,45,15,2.0,0.0
WALLACIA,1354.30265486726,45,15,2.0,0.0
AUSTRAL,185977.0852144,45,15,2.0,0.0
ROSSMORE,175571.638747435,45,15,2.0,0.0
SILVERDALE,137.551724137931,45,15,2.0,0.0
BUSBY,472768.74116607796,60,15,2.0,0.0
MILLER,519935.23972237104,60,15,2.0,0.0
CASULA,422262.092929547,60,15,2.0,0.0
CARTWRIGHT,1142983.13795647,60,15,2.0,0.0
HECKENBERG,363283.892698413,60,15,2.0,0.0
SADLEIR,290294.830689445,60,15,2.0,0.0
LURNEA,618103.515344147,60,15,2.0,0.0
ASHCROFT,248070.111558058,60,15,2.0,0.0
LIVERPOOL,1016735.97020801,60,15,2.0,0.0
MOOREBANK,918327.128476062,60,15,2.0,0.0
WARWICK FARM,859711.01855888,60,15,2.0,0.0
WATTLE GROVE,108176.855452027,60,15,2.0,0.0
CHIPPING NORTON,569879.890763968,60,15,2.0,0.0
HOLSWORTHY,389151.428087685,60,15,2.0,0.0
HAMMONDVILLE,101753.54156597401,60,15,2.0,0.0
MOUNT PRITCHARD,579511.827898551,60,15,2.0,0.0
PRESTONS,338470.145699327,60,15,2.0,0.0
VOYAGER POINT,274688.244226328,60,15,2.0,0.0
PLEASURE POINT,88691.821942446,60,15,2.0,0.0
WEST HOXTON,354251.26235294103,60,15,2.0,0.0
CECIL HILLS,248571.762490509,60,15,2.0,0.0
HOXTON PARK,428128.92409373104,60,15,2.0,0.0
HINCHINBROOK,413158.93317353795,60,15,2.0,0.0
GREEN VALLEY,382000.318437226,60,15,2.0,0.0
HORNINGSEA PARK,242690.719025957,60,15,2.0,0.0
MIDDLETON GRANGE,431117.432628473,60,15,2.0,0.0
DENHAM COURT,28023.3032911392,60,15,2.0,0.0
EDMONDSON PARK,206844.952106237,60,15,2.0,0.0
LUDDENHAM,12171.5426573427,60,15,2.0,0.0
CARNES HILL,354133.923407917,60,15,2.0,0.0
ELIZABETH HILLS,218988.847097007,60,15,2.0,0.0
CECIL PARK,323.0,60,15,2.0,0.0
LEN WATERS ESTATE,,60,15,2.0,0.0
LEPPINGTON,139390.038961039,60,15,2.0,0.0
BRINGELLY,205446.493858715,60,15,2.0,0.0
GREENDALE,1584.66666666667,60,15,2.0,0.0
BADGERYS CREEK,436925.53383458604,60,15,2.0,0.0
KEMPS CREEK,532171.108583414,60,15,2.0,0.0
WALLACIA,9802.84424778761,60,15,2.0,0.0
AUSTRAL,390476.812592655,60,15,2.0,0.0
ROSSMORE,415510.254921335,60,15,2.0,0.0
SILVERDALE,669.103448275862,60,15,2.0,0.0
BUSBY,2292.88427561837,15,16,3.0,0.0
MILLER,3285.19985762591,15,16,3.0,0.0
CASULA,1089.57054712586,15,16,3.0,0.0
CARTWRIGHT,4546.34083364072,15,16,3.0,0.0
HECKENBERG,1464.03841269841,15,16,3.0,0.0
SADLEIR,1830.28248932276,15,16,3.0,0.0
LURNEA,2660.95846120123,15,16,3.0,0.0
ASHCROFT,1236.016358273,15,16,3.0,0.0
LIVERPOOL,13394.0460696913,15,16,3.0,0.0
MOOREBANK,1579.99492157104,15,16,3.0,0.0
WARWICK FARM,11036.2548048346,15,16,3.0,0.0
WATTLE GROVE,777.5886426592799,15,16,3.0,0.0
CHIPPING NORTON,1782.1044469783399,15,16,3.0,0.0
HOLSWORTHY,1227.71644983069,15,16,3.0,0.0
HAMMONDVILLE,1756.19961333978,15,16,3.0,0.0
MOUNT PRITCHARD,998.9365942028991,15,16,3.0,0.0
PRESTONS,1091.39566192969,15,16,3.0,0.0
VOYAGER POINT,191.905311778291,15,16,3.0,0.0
PLEASURE POINT,145.23381294964,15,16,3.0,0.0
WEST HOXTON,1288.68171122995,15,16,3.0,0.0
CECIL HILLS,699.152619589977,15,16,3.0,0.0
HOXTON PARK,2229.02002803926,15,16,3.0,0.0
HINCHINBROOK,1443.31927133269,15,16,3.0,0.0
GREEN VALLEY,1708.42089552239,15,16,3.0,0.0
HORNINGSEA PARK,1472.83783783784,15,16,3.0,0.0
MIDDLETON GRANGE,1173.11113843128,15,16,3.0,0.0
DENHAM COURT,140.513755274262,15,16,3.0,0.0
EDMONDSON PARK,617.055694640978,15,16,3.0,0.0
LUDDENHAM,2351.53286713287,15,16,3.0,0.0
CARNES HILL,2100.8713425129104,15,16,3.0,0.0
ELIZABETH HILLS,593.642264695276,15,16,3.0,0.0
CECIL PARK,323.0,15,16,3.0,0.0
LEN WATERS ESTATE,,15,16,3.0,0.0
LEPPINGTON,136.547309833024,15,16,3.0,0.0
BRINGELLY,2190.8685835995702,15,16,3.0,0.0
GREENDALE,108.083333333333,15,16,3.0,0.0
BADGERYS CREEK,1181.25563909774,15,16,3.0,0.0
KEMPS CREEK,1178.92505646983,15,16,3.0,0.0
WALLACIA,15.918584070796499,15,16,3.0,0.0
AUSTRAL,4819.87717826075,15,16,3.0,0.0
ROSSMORE,1211.4037394542802,15,16,3.0,0.0
SILVERDALE,0.206896551724138,15,16,3.0,0.0
BUSBY,28934.0022084806,30,16,3.0,0.0
MILLER,38636.068873465,30,16,3.0,0.0
CASULA,21910.0039665051,30,16,3.0,0.0
CARTWRIGHT,75956.3046846182,30,16,3.0,0.0
HECKENBERG,32577.8501587302,30,16,3.0,0.0
SADLEIR,19632.6021964613,30,16,3.0,0.0
LURNEA,50146.918895221395,30,16,3.0,0.0
ASHCROFT,24944.2290158219,30,16,3.0,0.0
LIVERPOOL,64318.0283913463,30,16,3.0,0.0
MOOREBANK,26715.6540115493,30,16,3.0,0.0
WARWICK FARM,55762.608282147805,30,16,3.0,0.0
WATTLE GROVE,4084.1965499874104,30,16,3.0,0.0
CHIPPING NORTON,17969.5034207526,30,16,3.0,0.0
HOLSWORTHY,6385.52058456603,30,16,3.0,0.0
HAMMONDVILLE,5506.5033832769395,30,16,3.0,0.0
MOUNT PRITCHARD,55470.0597826087,30,16,3.0,0.0
PRESTONS,21899.0694839192,30,16,3.0,0.0
VOYAGER POINT,2833.2344110854497,30,16,3.0,0.0
PLEASURE POINT,850.544964028777,30,16,3.0,0.0
WEST HOXTON,26551.139037433197,30,16,3.0,0.0
CECIL HILLS,5876.61108580106,30,16,3.0,0.0
HOXTON PARK,37398.4390146205,30,16,3.0,0.0
HINCHINBROOK,23766.768839884902,30,16,3.0,0.0
GREEN VALLEY,17319.7444249342,30,16,3.0,0.0
HORNINGSEA PARK,10045.0465614129,30,16,3.0,0.0
MIDDLETON GRANGE,31722.1770346693,30,16,3.0,0.0
DENHAM COURT,814.0016877637131,30,16,3.0,0.0
EDMONDSON PARK,9979.99753274555,30,16,3.0,0.0
LUDDENHAM,6220.87692307692,30,16,3.0,0.0
CARNES HILL,30290.784423407902,30,16,3.0,0.0
ELIZABETH HILLS,8018.40714028128,30,16,3.0,0.0
CECIL PARK,323.0,30,16,3.0,0.0
LEN WATERS ESTATE,,30,16,3.0,0.0
LEPPINGTON,4943.38033395176,30,16,3.0,0.0
BRINGELLY,19908.4695775648,30,16,3.0,0.0
GREENDALE,441.75,30,16,3.0,0.0
BADGERYS CREEK,40905.7568922306,30,16,3.0,0.0
KEMPS CREEK,50891.5965634075,30,16,3.0,0.0
WALLACIA,183.617699115044,30,16,3.0,0.0
AUSTRAL,42360.602137003196,30,16,3.0,0.0
ROSSMORE,45276.51250285019,30,16,3.0,0.0
SILVERDALE,12.3448275862069,30,16,3.0,0.0
BUSBY,133590.67248233198,45,16,3.0,0.0
MILLER,169651.652607225,45,16,3.0,0.0
CASULA,122831.318138891,45,16,3.0,0.0
CARTWRIGHT,245910.052010328,45,16,3.0,0.0
HECKENBERG,114409.180634921,45,16,3.0,0.0
SADLEIR,96749.7562538133,45,16,3.0,0.0
LURNEA,165977.05227970198,45,16,3.0,0.0
ASHCROFT,85887.81362295519,45,16,3.0,0.0
LIVERPOOL,208948.618098537,45,16,3.0,0.0
MOOREBANK,148937.717491911,45,16,3.0,0.0
WARWICK FARM,192915.093719041,45,16,3.0,0.0
WATTLE GROVE,14862.9152606396,45,16,3.0,0.0
CHIPPING NORTON,115946.465336374,45,16,3.0,0.0
HOLSWORTHY,52016.2211726965,45,16,3.0,0.0
HAMMONDVILLE,15489.433542774299,45,16,3.0,0.0
MOUNT PRITCHARD,153477.72826087,45,16,3.0,0.0
PRESTONS,120087.913089005,45,16,3.0,0.0
VOYAGER POINT,20363.8048498845,45,16,3.0,0.0
PLEASURE POINT,5597.01978417266,45,16,3.0,0.0
WEST HOXTON,145112.763743316,45,16,3.0,0.0
CECIL HILLS,46313.119665907405,45,16,3.0,0.0
HOXTON PARK,171076.99479271,45,16,3.0,0.0
HINCHINBROOK,140419.575743049,45,16,3.0,0.0
GREEN VALLEY,106651.835820896,45,16,3.0,0.0
HORNINGSEA PARK,91266.5105699759,45,16,3.0,0.0
MIDDLETON GRANGE,172850.039586919,45,16,3.0,0.0
DENHAM COURT,3049.6751054852302,45,16,3.0,0.0
EDMONDSON PARK,80483.42835891299,45,16,3.0,0.0
LUDDENHAM,8610.50629370629,45,16,3.0,0.0
CARNES HILL,135446.519363167,45,16,3.0,0.0
ELIZABETH HILLS,54324.3790119005,45,16,3.0,0.0
CECIL PARK,323.0,45,16,3.0,0.0
LEN WATERS ESTATE,,45,16,3.0,0.0
LEPPINGTON,24533.918367346898,45,16,3.0,0.0
BRINGELLY,68564.338658147,45,16,3.0,0.0
GREENDALE,912.416666666667,45,16,3.0,0.0
BADGERYS CREEK,147013.12280701802,45,16,3.0,0.0
KEMPS CREEK,189124.89972571802,45,16,3.0,0.0
WALLACIA,1354.30265486726,45,16,3.0,0.0
AUSTRAL,176272.927176862,45,16,3.0,0.0
ROSSMORE,167977.157178688,45,16,3.0,0.0
SILVERDALE,137.551724137931,45,16,3.0,0.0
BUSBY,467188.08414311,60,16,3.0,0.0
MILLER,514332.50329240103,60,16,3.0,0.0
CASULA,417583.88131965,60,16,3.0,0.0
CARTWRIGHT,1117289.12689045,60,16,3.0,0.0
HECKENBERG,359362.53269841295,60,16,3.0,0.0
SADLEIR,288651.873703478,60,16,3.0,0.0
LURNEA,599936.458022797,60,16,3.0,0.0
ASHCROFT,247304.25797801,60,16,3.0,0.0
LIVERPOOL,1013845.08220241,60,16,3.0,0.0
MOOREBANK,915474.5092763241,60,16,3.0,0.0
WARWICK FARM,858379.0710653191,60,16,3.0,0.0
WATTLE GROVE,107813.73256106801,60,16,3.0,0.0
CHIPPING NORTON,569497.200798176,60,16,3.0,0.0
HOLSWORTHY,388609.719301372,60,16,3.0,0.0
HAMMONDVILLE,101332.99565007199,60,16,3.0,0.0
MOUNT PRITCHARD,579607.6630434779,60,16,3.0,0.0
PRESTONS,326507.709349289,60,16,3.0,0.0
VOYAGER POINT,274870.93129330303,60,16,3.0,0.0
PLEASURE POINT,88691.821942446,60,16,3.0,0.0
WEST HOXTON,345216.465668449,60,16,3.0,0.0
CECIL HILLS,235257.529233106,60,16,3.0,0.0
HOXTON PARK,402746.14680552797,60,16,3.0,0.0
HINCHINBROOK,399769.282358581,60,16,3.0,0.0
GREEN VALLEY,377218.60052677797,60,16,3.0,0.0
HORNINGSEA PARK,233269.494246722,60,16,3.0,0.0
MIDDLETON GRANGE,426387.944061962,60,16,3.0,0.0
DENHAM COURT,27979.076962025298,60,16,3.0,0.0
EDMONDSON PARK,202885.668589674,60,16,3.0,0.0
LUDDENHAM,12098.636363636399,60,16,3.0,0.0
CARNES HILL,352013.88382099796,60,16,3.0,0.0
ELIZABETH HILLS,218683.230436351,60,16,3.0,0.0
CECIL PARK,323.0,60,16,3.0,0.0
LEN WATERS ESTATE,,60,16,3.0,0.0
LEPPINGTON,138844.803339518,60,16,3.0,0.0
BRINGELLY,202161.914731984,60,16,3.0,0.0
GREENDALE,1584.66666666667,60,16,3.0,0.0
BADGERYS CREEK,447989.79197995,60,16,3.0,0.0
KEMPS CREEK,525514.368183285,60,16,3.0,0.0
WALLACIA,9802.84424778761,60,16,3.0,0.0
AUSTRAL,381771.35119297396,60,16,3.0,0.0
ROSSMORE,409837.72075701103,60,16,3.0,0.0
SILVERDALE,669.103448275862,60,16,3.0,0.0
BUSBY,2295.98498233216,15,17,4.0,0.0
MILLER,3283.44385121908,15,17,4.0,0.0
CASULA,1076.1975067682401,15,17,4.0,0.0
CARTWRIGHT,4334.7594983401,15,17,4.0,0.0
HECKENBERG,1464.03841269841,15,17,4.0,0.0
SADLEIR,1830.28248932276,15,17,4.0,0.0
LURNEA,2663.30227970189,15,17,4.0,0.0
ASHCROFT,1236.016358273,15,17,4.0,0.0
LIVERPOOL,13390.8358601632,15,17,4.0,0.0
MOOREBANK,1579.99492157104,15,17,4.0,0.0
WARWICK FARM,11036.2548048346,15,17,4.0,0.0
WATTLE GROVE,777.5886426592799,15,17,4.0,0.0
CHIPPING NORTON,1782.1044469783399,15,17,4.0,0.0
HOLSWORTHY,1227.71644983069,15,17,4.0,0.0
HAMMONDVILLE,1756.19961333978,15,17,4.0,0.0
MOUNT PRITCHARD,998.9365942028991,15,17,4.0,0.0
PRESTONS,1090.2637247569198,15,17,4.0,0.0
VOYAGER POINT,191.905311778291,15,17,4.0,0.0
PLEASURE POINT,145.23381294964,15,17,4.0,0.0
WEST HOXTON,1277.0386096256698,15,17,4.0,0.0
CECIL HILLS,696.513895216401,15,17,4.0,0.0
HOXTON PARK,2180.7366312838,15,17,4.0,0.0
HINCHINBROOK,1430.8572387344198,15,17,4.0,0.0
GREEN VALLEY,1708.42089552239,15,17,4.0,0.0
HORNINGSEA PARK,1472.83783783784,15,17,4.0,0.0
MIDDLETON GRANGE,1166.78362429309,15,17,4.0,0.0
DENHAM COURT,140.513755274262,15,17,4.0,0.0
EDMONDSON PARK,617.055694640978,15,17,4.0,0.0
LUDDENHAM,2351.53286713287,15,17,4.0,0.0
CARNES HILL,2107.52710843374,15,17,4.0,0.0
ELIZABETH HILLS,593.642264695276,15,17,4.0,0.0
CECIL PARK,323.0,15,17,4.0,0.0
LEN WATERS ESTATE,,15,17,4.0,0.0
LEPPINGTON,136.547309833024,15,17,4.0,0.0
BRINGELLY,2177.89762158324,15,17,4.0,0.0
GREENDALE,108.083333333333,15,17,4.0,0.0
BADGERYS CREEK,1179.6365914787,15,17,4.0,0.0
KEMPS CREEK,1185.62786382704,15,17,4.0,0.0
WALLACIA,15.918584070796499,15,17,4.0,0.0
AUSTRAL,4732.64375821655,15,17,4.0,0.0
ROSSMORE,1152.20871019229,15,17,4.0,0.0
SILVERDALE,0.206896551724138,15,17,4.0,0.0
BUSBY,28844.5940812721,30,17,4.0,0.0
MILLER,38527.1614166222,30,17,4.0,0.0
CASULA,21739.3712145061,30,17,4.0,0.0
CARTWRIGHT,75233.3637034305,30,17,4.0,0.0
HECKENBERG,32334.6361904762,30,17,4.0,0.0
SADLEIR,19679.0414887126,30,17,4.0,0.0
LURNEA,49391.3982902236,30,17,4.0,0.0
ASHCROFT,24944.2290158219,30,17,4.0,0.0
LIVERPOOL,63908.7140234323,30,17,4.0,0.0
MOOREBANK,26728.858172584703,30,17,4.0,0.0
WARWICK FARM,55171.546265108,30,17,4.0,0.0
WATTLE GROVE,4084.1965499874104,30,17,4.0,0.0
CHIPPING NORTON,17970.0477765108,30,17,4.0,0.0
HOLSWORTHY,6385.52058456603,30,17,4.0,0.0
HAMMONDVILLE,5506.5033832769395,30,17,4.0,0.0
MOUNT PRITCHARD,55912.8152173913,30,17,4.0,0.0
PRESTONS,21998.936724009,30,17,4.0,0.0
VOYAGER POINT,2833.2344110854497,30,17,4.0,0.0
PLEASURE POINT,850.544964028777,30,17,4.0,0.0
WEST HOXTON,25172.3141176471,30,17,4.0,0.0
CECIL HILLS,5699.7986332574,30,17,4.0,0.0
HOXTON PARK,35010.715201281804,30,17,4.0,0.0
HINCHINBROOK,24312.7499520614,30,17,4.0,0.0
GREEN VALLEY,17188.5023705004,30,17,4.0,0.0
HORNINGSEA PARK,10682.9930425475,30,17,4.0,0.0
MIDDLETON GRANGE,30291.223752151498,30,17,4.0,0.0
DENHAM COURT,814.0016877637131,30,17,4.0,0.0
EDMONDSON PARK,10010.8547948188,30,17,4.0,0.0
LUDDENHAM,6220.87692307692,30,17,4.0,0.0
CARNES HILL,29103.9113597246,30,17,4.0,0.0
ELIZABETH HILLS,8019.3941579516795,30,17,4.0,0.0
CECIL PARK,323.0,30,17,4.0,0.0
LEN WATERS ESTATE,,30,17,4.0,0.0
LEPPINGTON,4943.38033395176,30,17,4.0,0.0
BRINGELLY,18983.9211217607,30,17,4.0,0.0
GREENDALE,441.75,30,17,4.0,0.0
BADGERYS CREEK,38927.3483709273,30,17,4.0,0.0
KEMPS CREEK,46107.56106808651,30,17,4.0,0.0
WALLACIA,183.617699115044,30,17,4.0,0.0
AUSTRAL,38833.8673743392,30,17,4.0,0.0
ROSSMORE,40304.474272250496,30,17,4.0,0.0
SILVERDALE,12.3448275862069,30,17,4.0,0.0
BUSBY,131325.599823322,45,17,4.0,0.0
MILLER,165156.86581242198,45,17,4.0,0.0
CASULA,121881.149593905,45,17,4.0,0.0
CARTWRIGHT,240667.066027296,45,17,4.0,0.0
HECKENBERG,111930.94,45,17,4.0,0.0
SADLEIR,97454.7492373398,45,17,4.0,0.0
LURNEA,163399.67470407698,45,17,4.0,0.0
ASHCROFT,85419.0702601234,45,17,4.0,0.0
LIVERPOOL,205774.429447504,45,17,4.0,0.0
MOOREBANK,148194.663840767,45,17,4.0,0.0
WARWICK FARM,191025.400303811,45,17,4.0,0.0
WATTLE GROVE,14867.1829513976,45,17,4.0,0.0
CHIPPING NORTON,116062.44937286199,45,17,4.0,0.0
HOLSWORTHY,52019.8068080556,45,17,4.0,0.0
HAMMONDVILLE,15476.451425809599,45,17,4.0,0.0
MOUNT PRITCHARD,152850.900362319,45,17,4.0,0.0
PRESTONS,120801.597307405,45,17,4.0,0.0
VOYAGER POINT,20365.668591224,45,17,4.0,0.0
PLEASURE POINT,5597.01978417266,45,17,4.0,0.0
WEST HOXTON,142689.378930481,45,17,4.0,0.0
CECIL HILLS,43673.4539104024,45,17,4.0,0.0
HOXTON PARK,164379.002203084,45,17,4.0,0.0
HINCHINBROOK,138099.773346117,45,17,4.0,0.0
GREEN VALLEY,104525.517032485,45,17,4.0,0.0
HORNINGSEA PARK,95668.465614129,45,17,4.0,0.0
MIDDLETON GRANGE,171298.971477748,45,17,4.0,0.0
DENHAM COURT,3049.6751054852302,45,17,4.0,0.0
EDMONDSON PARK,78172.11668662241,45,17,4.0,0.0
LUDDENHAM,8610.50629370629,45,17,4.0,0.0
CARNES HILL,131065.86660929401,45,17,4.0,0.0
ELIZABETH HILLS,53381.2005048684,45,17,4.0,0.0
CECIL PARK,323.0,45,17,4.0,0.0
LEN WATERS ESTATE,,45,17,4.0,0.0
LEPPINGTON,21753.5361781076,45,17,4.0,0.0
BRINGELLY,66811.13489527871,45,17,4.0,0.0
GREENDALE,912.416666666667,45,17,4.0,0.0
BADGERYS CREEK,135656.333333333,45,17,4.0,0.0
KEMPS CREEK,180152.822765408,45,17,4.0,0.0
WALLACIA,1354.30265486726,45,17,4.0,0.0
AUSTRAL,172757.515510056,45,17,4.0,0.0
ROSSMORE,161157.63897545,45,17,4.0,0.0
SILVERDALE,137.551724137931,45,17,4.0,0.0
BUSBY,461717.278489399,60,17,4.0,0.0
MILLER,510118.799786439,60,17,4.0,0.0
CASULA,412016.896996789,60,17,4.0,0.0
CARTWRIGHT,1096871.49612689,60,17,4.0,0.0
HECKENBERG,354043.78063492104,60,17,4.0,0.0
SADLEIR,294360.69768151303,60,17,4.0,0.0
LURNEA,593988.650153441,60,17,4.0,0.0
ASHCROFT,245830.480289622,60,17,4.0,0.0
LIVERPOOL,1006227.61204172,60,17,4.0,0.0
MOOREBANK,912588.0345660809,60,17,4.0,0.0
WARWICK FARM,854170.8342909979,60,17,4.0,0.0
WATTLE GROVE,106795.072903551,60,17,4.0,0.0
CHIPPING NORTON,568135.70627138,60,17,4.0,0.0
HOLSWORTHY,387941.961860631,60,17,4.0,0.0
