shape_pt_node,shape_pt_seq,route_id,index,y,x,osmid,highway,ref,lon,lat,geometry
2296475295,208,TT-2056,2296475295,-3755490.528043437,299300.0023487943,2296475295,,,150.8289072,-33.9207408,POINT (299300.0023487943 -3755490.528043437)
161167259,209,TT-2056,161167259,-3755488.7607644433,299287.5606901461,161167259,,,150.82877309999998,-33.9207225,POINT (299287.5606901461 -3755488.760764443)
290325904,210,TT-2056,290325904,-3755349.053242933,298319.74495095876,290325904,,,150.8183424,-33.919278399999996,POINT (298319.7449509588 -3755349.053242933)
34142873,211,TT-2056,34142873,-3755302.2601169273,298001.19683023856,34142873,,,150.8149095,-33.9187956,POINT (298001.1968302386 -3755302.260116927)
6557095877,212,TT-2056,6557095877,-3755225.677458549,297481.2290106873,6557095877,,,150.8093061,-33.9180055,POINT (297481.2290106873 -3755225.677458549)
34142876,213,TT-2056,34142876,-3755220.124731829,297436.23661619675,34142876,,,150.808821,-33.9179468,POINT (297436.2366161968 -3755220.124731828)
6557095875,214,TT-2056,6557095875,-3755219.7400931194,297432.9444981478,6557095875,,,150.8087855,-33.917942700000005,POINT (297432.9444981478 -3755219.740093119)
6557095855,1,TT_r-2056,6557095855,-3755210.3484726795,297424.84409661783,6557095855,,,150.80870009999998,-33.9178565,POINT (297424.8440966178 -3755210.348472679)
6557095865,2,TT_r-2056,6557095865,-3755211.035484649,297427.4858926983,6557095865,,,150.8087285,-33.917863200000006,POINT (297427.4858926983 -3755211.035484649)
6557095866,3,TT_r-2056,6557095866,-3755212.4728811467,297429.80144330906,6557095866,,,150.80875319999998,-33.9178766,POINT (297429.8014433091 -3755212.472881147)
6557095867,4,TT_r-2056,6557095867,-3755214.543204363,297431.57548005553,6557095867,,,150.8087719,-33.9178956,POINT (297431.5754800555 -3755214.543204363)
6557095868,5,TT_r-2056,6557095868,-3755217.038888624,297432.65556423925,6557095868,,,150.808783,-33.9179183,POINT (297432.6555642392 -3755217.038888624)
6557095875,6,TT_r-2056,6557095875,-3755219.7400931194,297432.9444981478,6557095875,,,150.8087855,-33.917942700000005,POINT (297432.9444981478 -3755219.740093119)
34142876,7,TT_r-2056,34142876,-3755220.124731829,297436.23661619675,34142876,,,150.808821,-33.9179468,POINT (297436.2366161968 -3755220.124731828)
6557095877,8,TT_r-2056,6557095877,-3755225.677458549,297481.2290106873,6557095877,,,150.8093061,-33.9180055,POINT (297481.2290106873 -3755225.677458549)
34142873,9,TT_r-2056,34142873,-3755302.2601169273,298001.19683023856,34142873,,,150.8149095,-33.9187956,POINT (298001.1968302386 -3755302.260116927)
290325904,10,TT_r-2056,290325904,-3755349.053242933,298319.74495095876,290325904,,,150.8183424,-33.919278399999996,POINT (298319.7449509588 -3755349.053242933)
161167259,11,TT_r-2056,161167259,-3755488.7607644433,299287.5606901461,161167259,,,150.82877309999998,-33.9207225,POINT (299287.5606901461 -3755488.760764443)
2296475295,12,TT_r-2056,2296475295,-3755490.528043437,299300.0023487943,2296475295,,,150.8289072,-33.9207408,POINT (299300.0023487943 -3755490.528043437)
2287554887,13,TT_r-2056,2287554887,-3755496.599536737,299337.1400682848,2287554887,,,150.8293073,-33.9208026,POINT (299337.1400682848 -3755496.599536736)
2287554889,14,TT_r-2056,2287554889,-3755499.383729345,299355.0144601383,2287554889,,,150.8294999,-33.9208311,POINT (299355.0144601383 -3755499.383729345)
34142865,15,TT_r-2056,34142865,-3755502.791473725,299377.5085228595,34142865,,,150.82974230000002,-33.920866100000005,POINT (299377.5085228595 -3755502.791473725)
1847460558,16,TT_r-2056,1847460558,-3755536.1122419713,299611.61721558205,1847460558,,,150.8322656,-33.921211,POINT (299611.6172155821 -3755536.112241971)
3759598246,17,TT_r-2056,3759598246,-3755557.729925492,299759.1104886795,3759598246,,,150.8338552,-33.9214339,POINT (299759.1104886795 -3755557.729925492)
300674616,18,TT_r-2056,300674616,-3755571.744302755,299854.7726689877,300674616,,,150.8348862,-33.9215784,POINT (299854.7726689877 -3755571.744302755)
1847460572,19,TT_r-2056,1847460572,-3755613.92465863,300150.7877291621,1847460572,,,150.8380768,-33.9220148,POINT (300150.7877291621 -3755613.92465863)
1847391004,20,TT_r-2056,1847391004,-3755637.7162796077,300317.6833996825,1847391004,,,150.8398757,-33.9222609,POINT (300317.6833996825 -3755637.716279607)
1847391002,21,TT_r-2056,1847391002,-3755636.9364304435,300317.83347998554,1847391002,,,150.8398775,-33.9222539,POINT (300317.8334799855 -3755636.936430444)
1847391000,22,TT_r-2056,1847391000,-3755636.1659203563,300318.06700495165,1847391000,,,150.83988019999998,-33.922247,POINT (300318.0670049516 -3755636.165920356)
1847390996,23,TT_r-2056,1847390996,-3755635.427319904,300318.3659501358,1847390996,,,150.83988359999998,-33.9222404,POINT (300318.3659501358 -3755635.427319904)
1847390992,24,TT_r-2056,1847390992,-3755634.7204344776,300318.7395612384,1847390992,,,150.8398878,-33.922234100000004,POINT (300318.7395612384 -3755634.720434478)
1847390979,25,TT_r-2056,1847390979,-3755634.0565493586,300319.17882603663,1847390979,,,150.83989269999998,-33.9222282,POINT (300319.1788260366 -3755634.056549359)
1847390977,26,TT_r-2056,1847390977,-3755633.446755217,300319.6839779895,1847390977,,,150.8398983,-33.92222279999999,POINT (300319.6839779895 -3755633.446755217)
1847390975,27,TT_r-2056,1847390975,-3755632.880156023,300320.2455379658,1847390975,,,150.8399045,-33.9222178,POINT (300320.2455379658 -3755632.880156023)
1847390973,28,TT_r-2056,1847390973,-3755632.368037063,300320.8544937213,1847390973,,,150.8399112,-33.922213299999996,POINT (300320.8544937213 -3755632.368037063)
1847390971,29,TT_r-2056,1847390971,-3755631.92129438,300321.52032440115,1847390971,,,150.8399185,-33.9222094,POINT (300321.5203244011 -3755631.92129438)
1847390969,30,TT_r-2056,1847390969,-3755631.540317223,300322.2245386133,1847390969,,,150.83992619999998,-33.9222061,POINT (300322.2245386133 -3755631.540317223)
1847390967,31,TT_r-2056,1847390967,-3755631.225300216,300322.9578906537,1847390967,,,150.8399342,-33.9222034,POINT (300322.9578906537 -3755631.225300216)
1847390965,32,TT_r-2056,1847390965,-3755630.9984246762,300323.7208474162,1847390965,,,150.8399425,-33.9222015,POINT (300323.7208474162 -3755630.998424676)
1847390963,33,TT_r-2056,1847390963,-3755630.837703911,300324.50369628466,1847390963,,,150.839951,-33.922200200000006,POINT (300324.5036962847 -3755630.837703911)
