shape_id,begin,end,stop_id,stop_name,stop_lat,stop_lon,distAlongR,parent_route
Austral-NW-E-to,1,281,2020081423,Austral-NW-8a,-33.92639325,150.8056726,12680.8682,Austral-NW-E
Austral-NW-E-to,1,281,2020081417,Austral-NW-1a,-33.92565717,150.8005757,13159.23432,Austral-NW-E
Austral-NW-E-to,1,281,2020081425,Austral-NW-2a,-33.92300287,150.80272639999998,13885.78644,Austral-NW-E
Austral-NW-E-to,1,281,2020081427,Austral-NW-3a,-33.92032002,150.80481730000002,14793.54525,Austral-NW-E
Austral-NW-E-from,1,274,2020081429,Austral-NW-4a,-33.91696908,150.8004336,17804.64709494265,Austral-NW-E
Austral-NW-E-from,1,274,2020081431,Austral-NW-5a,-33.91216504,150.8013513,18733.65337504265,Austral-NW-E
Austral-NW-E-from,1,274,20200814218,Austral-NE-WE,-33.91876096,150.8147676,20552.65555704265,Austral-NW-E
Austral-NW-E-from,1,274,20200814254,15thAv_MiddletonGrange_b,-33.92220673,150.8396429,22884.68667604265,Austral-NW-E
Austral-NW-E-from,1,274,20200814252,15thAv_HoxtonPark_b,-33.92637451,150.8607375,25006.33735204265,Austral-NW-E
Austral-NW-E-from,1,274,20200814249,15thAv_MillerTway_a,-33.926964700000006,150.87097450000002,25969.96604904265,Austral-NW-E
Austral-NW-E-from,1,274,20200814247,15thAv_AshTway_a,-33.92753548,150.88323359999998,27115.64821404265,Austral-NW-E
Austral-NW-E-from,1,274,20200814245,15thAv_MaxwellsTway_a,-33.92633517,150.8992313,28606.90389404265,Austral-NW-E
Austral-NW-E-from,1,274,20200814243,15thAv_BrickmakersTway_a,-33.92784302,150.91032019999997,29646.17868404265,Austral-NW-E
